userid,education,region,hhsz,age,income,child,race,country,domain,date,product,qty,price
15441163,5.0,1.0,2,7.0,1,1,1,1,amazon.com,20070724,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME (TODAY SHOW BOOK CLUB #13),1,4.6
15493016,4.0,3.0,4,9.0,5,1,1,0,amazon.com,20070724,ROUTE 66: EZ66 GUIDE FOR TRAVELERS CONDITION: NEW,1,17.05
15493016,4.0,3.0,4,9.0,5,1,1,0,amazon.com,20070724,"1,000 PLACES TO SEE IN THE U.S.A. & CANADA BEFORE YOU DIE CONDITION: NEW",1,11.97
15493016,4.0,3.0,4,9.0,5,1,1,0,amazon.com,20070724,"1,000 PLACES TO SEE BEFORE YOU DIE: A TRAVELER'S LIFE LIST CONDITION: NEW",1,13.57
15514538,,2.0,2,5.0,4,0,1,0,amazon.com,20070724,NURSING DRUG HANDBOOK 2007 (27TH EDITION),1,10.98
15543142,,2.0,3,9.0,5,1,1,0,amazon.com,20070724,NO MORE OVERTIME BEGINNER'S GUIDE TO FINANCIAL FREEDOM THROUGH REAL ESTATE INVESTING BOOKS TROY MEYER,1,10.99
15556131,,1.0,2,5.0,3,0,1,0,amazon.com,20070724,BOUNDARIES CONDITION: NEW,1,16.5
15621356,4.0,1.0,4,8.0,3,1,1,0,amazon.com,20070724,ADVANCED SHEET METAL FABRICATION CONDITION: NEW,1,16.47
15621356,4.0,1.0,4,8.0,3,1,1,0,amazon.com,20070724,PRO PAINT/BODY HP1394 CONDITION: NEW,1,13.57
15663496,,3.0,3,7.0,5,1,1,0,amazon.com,20070724,BREAKING FREE (HEARTLAND #3),1,0.01
15684650,2.0,1.0,3,7.0,6,1,1,0,amazon.com,20070724,"THE ULTIMATE HOMESCHOOL PHYSICAL EDUCATION GAME BOOK: FUN & EASY-TO-USE GAMES & ACTIVITIES TO HELP YOU TEACH YOUR CHILDREN FITNESS, MOVEMENT & SPORT SKILLS",1,7.69
15687857,4.0,1.0,6,5.0,7,1,1,0,barnesandnoble.com,20070724,HARRY POTTER HARDCOVER BOXED SET (BOOKS 1-7) HARDCOVER,1,136.5
15687857,4.0,1.0,6,5.0,7,1,1,0,barnesandnoble.com,20070724,HARRY POTTER AND THE SORCERER'S STONE (HARRY POTTER #1) COMPACT DISC,1,34.96
10350838,,2.0,2,7.0,7,0,1,1,amazon.com,20070725,PAULA DEEN: IT AIN'T ALL ABOUT THE COOKIN',1,10.0
11941190,,1.0,4,11.0,6,1,1,0,amazon.com,20070725,JOB'S BODY: A HANDBOOK FOR BODYWORK,1,28.95
12494194,,4.0,4,4.0,5,1,1,0,amazon.com,20070725,"LATE BLOOMER'S REVOLUTION, THE CONDITION: NEW",1,16.29
12494194,,4.0,4,4.0,5,1,1,0,amazon.com,20070725,HOW TO TALK TO A WIDOWER CONDITION: NEW,1,13.6
12528352,,3.0,2,9.0,5,0,1,0,amazon.com,20070725,MOTOR MOUTH LP BOOKS JANET EVANOVICH,1,20.48
12963194,2.0,3.0,3,7.0,4,1,1,0,amazon.com,20070725,"CHASING KANGAROOS: A CONTINENT, A SCIENTIST, AND A SEARCH FOR THE WORLD'S MOST EXTRAORDINARY CREATURE CONDITION: NEW",1,16.32
12965482,4.0,1.0,4,8.0,7,1,1,0,amazon.com,20070725,WEEKEND CAPTAIN'S GUIDE TO BASIC BOATING CONDITION: NEW,1,30.99
12965482,4.0,1.0,4,8.0,7,1,1,0,amazon.com,20070725,"THE PRACTICAL ENCYCLOPEDIA OF BOATING: AN A-Z COMPENDIUM OF SEAMANSHIP, BOAT MAINTENANCE, NAVIGATION, AND NAUTICAL WISDOM CONDITION: NEW",1,21.86
12967388,,2.0,4,11.0,5,1,1,0,amazon.com,20070725,"GEOGRAPHY COLORING BOOK, THIRD EDITION CONDITION: NEW",1,14.89
12993046,,4.0,3,7.0,6,1,1,0,amazon.com,20070725,THE FIVE LOVE LANGUAGES GIFT EDITION: HOW TO EXPRESS HEARTFELT COMMITMENT TO YOUR MATE CONDITION: NEW,1,14.95
12993046,,4.0,3,7.0,6,1,1,0,amazon.com,20070725,"TUESDAYS WITH MORRIE: AN OLD MAN, A YOUNG MAN, AND LIFE'S GREATEST LESSON CONDITION: NEW",1,6.99
13053120,,1.0,2,9.0,3,0,1,1,amazon.com,20070725,ICD-9-CM 2008 PHYSICIAN (AMA PHYSICIAN ICD-9-CM) CONDITION: NEW,3,193.35
13053120,,1.0,2,9.0,3,0,1,1,amazon.com,20070725,CPT 2008 STANDARD EDITION: CURRENT PROCEDURAL TERMINOLOGY (CPT / CURRENT PROCEDURAL TERMINOLOGY (STANDARD EDITION)) CONDITION: NEW,3,192.06
13053120,,1.0,2,9.0,3,0,1,1,amazon.com,20070725,STRATEGIC BUSINESS LETTERS AND E-MAIL CONDITION: NEW,1,14.96
13053120,,1.0,2,9.0,3,0,1,1,amazon.com,20070725,"THE ENCYCLOPEDIA OF BUSINESS LETTERS, FAX MEMOS, AND E-MAIL CONDITION: NEW",1,12.91
13053120,,1.0,2,9.0,3,0,1,1,amazon.com,20070725,"HANDBOOK OF MEDICAL OFFICE COMMUNICATIONS: EFFECTIVE LETTERS, MEMOS, AND E-MAILS CONDITION: NEW",1,55.25
13053120,,1.0,2,9.0,3,0,1,1,amazon.com,20070725,"MEDICAL ACRONYMS, EPONYMS & ABBREVIATIONS CONDITION: NEW",2,27.14
13075355,,3.0,6,4.0,4,1,1,0,barnesandnoble.com,20070725,AN UNLIKELY GOVERNESS MASS MARKET PAPERBACK,1,5.39
13075355,,3.0,6,4.0,4,1,1,0,barnesandnoble.com,20070725,IRRESISTIBLE MACRAE: BOOK THREE OF THE HIGHLAND LORDS MASS MARKET PAPERBACK,1,5.39
13075355,,3.0,6,4.0,4,1,1,0,barnesandnoble.com,20070725,"SO IN LOVE (THE HIGHLAND LORDS, #5) MASS MARKET PAPERBACK",1,5.39
13075355,,3.0,6,4.0,4,1,1,0,barnesandnoble.com,20070725,AUTUMN IN SCOTLAND MASS MARKET PAPERBACK,1,6.29
13115389,1.0,2.0,6,11.0,6,1,1,0,barnesandnoble.com,20070725,SWEET REVENGE HARDCOVER,1,18.16
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070725,THE BILLY GRAHAM CHRISTIAN WORKER'S HANDBOOK: A TOPICAL GUIDE WITH BIBLICAL ANSWERS TO THE URGENT CONCERNS OF OUR DAY CONDITION: NEW,1,8.95
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070725,OVERCOMING THE ENEMY: THE SPIRITUAL WARFARE OF THE BELIEVER (SIX PILLARS FROM EPHESIANS) CONDITION: NEW,1,9.99
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070725,CELEBRATING MARRIAGE: THE SPIRITUAL WEDDING OF THE BELIEVER (SIX PILLARS FROM EPHESIANS) CONDITION: NEW,1,9.99
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070725,LIFE OVERFLOWING: THE SPIRITUAL WALK OF THE BELIEVER (SIX PILLARS FROM EPHESIANS) CONDITION: NEW,1,8.99
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070725,INTIMACY WITH GOD: THE SPIRITUAL WORSHIP OF THE BELIEVER (SIX PILLARS FROM EPHESIANS) CONDITION: NEW,1,8.99
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070725,EXPERIENCING JESUS: GODS SPIRITUAL WORKMANSHIP IN THE BELIEVER (SIX PILLARS FROM EPHESIANS) CONDITION: NEW,1,8.99
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070725,THE BILLY GRAHAM TRAINING CENTER BIBLE: TIME-TESTED ANSWERS TO YOUR TOUGHEST QUESTIONS (BIBLE NKJV) CONDITION: NEW,1,26.59
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070725,MAXIMIZE THE MOMENT: GOD'S ACTION PLAN FOR YOUR LIFE CONDITION: NEW,1,10.4
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070725,LOVED BY GOD: THE SPIRITUAL WEALTH OF THE BELIEVER (SIX PILLARS FROM EPHESIANS) CONDITION: NEW,1,9.99
13472876,2.0,4.0,3,10.0,2,1,1,0,amazon.com,20070725,"TITHING: LOW-REALM, OBSOLETE & DEFUNCT CONDITION: NEW",1,11.04
13472876,2.0,4.0,3,10.0,2,1,1,0,amazon.com,20070725,"THE GREAT TITHING SCAM: DAMNED IF YOU DO, AND DAMNED IF YOU DON'T CONDITION: NEW",1,21.99
13507618,,2.0,4,9.0,7,1,1,1,amazon.com,20070725,"SHAPING HISTORY THROUGH PRAYER & FASTING;: HOW CHRISTIANS CAN CHANGE WORLD EVENTS THROUGH THE SIMPLE, YET POWERFUL TOOLS OF PRAYER AND FASTING",1,2.49
13507618,,2.0,4,9.0,7,1,1,1,amazon.com,20070725,FASTING CONDITION: NEW,1,5.99
13574194,2.0,1.0,2,9.0,5,1,1,0,amazon.com,20070725,MY LITTLE WORD BOOK CONDITION: NEW,1,9.95
13574194,2.0,1.0,2,9.0,5,1,1,0,amazon.com,20070725,PLAYTIME LEARNING: MY LITTLE COUNTING: SPECIAL CONDITION: NEW,1,9.31
13574194,2.0,1.0,2,9.0,5,1,1,0,amazon.com,20070725,MY BIG ANIMAL BOOK (PRIDDY BICKNELL BIG IDEAS FOR LITTLE PEOPLE) CONDITION: NEW,1,5.95
13772783,,1.0,2,4.0,4,1,1,0,amazon.com,20070725,FACE OFF: HOW TO DRAW AMAZING CARICATURES & COMIC PORTRAITS CONDITION: NEW,1,13.59
13772783,,1.0,2,4.0,4,1,1,0,amazon.com,20070725,BLITZ ULTIMATE CARTOONING KIT (BRUCE BLITZ) CONDITION: NEW,1,13.57
13772783,,1.0,2,4.0,4,1,1,0,amazon.com,20070725,BIG BOOK OF CARTOONING CONDITION: NEW,1,11.53
13788883,,1.0,6,8.0,5,1,1,0,amazon.com,20070725,BRAIN TEASERS CONDITION: NEW,1,9.95
13788883,,1.0,6,8.0,5,1,1,0,amazon.com,20070725,HISTORICAL WHODUNITS CONDITION: NEW,1,6.95
13788883,,1.0,6,8.0,5,1,1,0,amazon.com,20070725,UTTERLY INGENIOUS FIVE MINUTE MYSTERIES (FIVE-MINUTE MYSTERIES) CONDITION: NEW,1,8.95
13788883,,1.0,6,8.0,5,1,1,0,amazon.com,20070725,ABSOLUTELY AMAZING FIVE MINUTE MYSTERIES CONDITION: NEW,1,8.95
13903490,,1.0,2,6.0,6,1,1,0,amazon.com,20070725,FINAL FANTASY IX OFFICIAL STRATEGY GUIDE,1,18.0
13924914,,4.0,2,3.0,5,0,1,0,amazon.com,20070725,LET'S SPEND THE NIGHT TOGETHER: BACKSTAGE SECRETS OF ROCK MUSES AND SUPERGROUPIES CONDITION: NEW,1,16.47
13994419,,2.0,6,7.0,4,1,1,0,amazon.com,20070725,STRONGMAN'S HIS NAME...WHAT'S HIS GAME? CONDITION: NEW,1,12.23
14142261,,1.0,2,10.0,7,1,1,0,amazon.com,20070725,HIGH NOON CONDITION: NEW,1,16.17
14142261,,1.0,2,10.0,7,1,1,0,amazon.com,20070725,BAD LUCK AND TROUBLE CONDITION: NEW,1,17.16
14221869,,2.0,2,7.0,5,1,1,0,amazon.com,20070725,THE NANNY DIARIES (MOVIE TIE-IN) CONDITION: NEW,1,7.17
14221869,,2.0,2,7.0,5,1,1,0,amazon.com,20070725,RAISING TWINS: WHAT PARENTS WANT TO KNOW (AND WHAT TWINS WANT TO TELL THEM) CONDITION: NEW,1,11.53
14221869,,2.0,2,7.0,5,1,1,0,amazon.com,20070725,"DOUBLE DUTY : THE PARENTS' GUIDE TO RAISING TWINS, FROM PREGNANCY THROUGH THE SCHOOL YEARS",1,4.99
14374541,,3.0,4,7.0,3,1,1,0,amazon.com,20070725,THE TEXAN'S BUSINESS PROPOSITION (SILHOUETTE DESIRE),1,0.01
14374541,,3.0,4,7.0,3,1,1,0,amazon.com,20070725,"PARTNERS (LAWS OF THE BLOOD, BOOK 2)",1,2.97
14374541,,3.0,4,7.0,3,1,1,0,amazon.com,20070725,"THE HUNT (LAWS OF THE BLOOD, BOOK 1)",1,2.0
14374541,,3.0,4,7.0,3,1,1,0,amazon.com,20070725,"COMPANIONS (LAWS OF THE BLOOD, BOOK 3 )",1,1.74
14374541,,3.0,4,7.0,3,1,1,0,amazon.com,20070725,"DECEPTIONS (LAWS OF THE BLOOD, BOOK 4)",1,3.69
14391185,3.0,1.0,2,9.0,5,0,5,1,barnesandnoble.com,20070725,HOW TO MASTER ABUNDANCE AND PROSPERITY... THE ANCIENT SPIRITUAL KEYS TO SUCCESS: THE MASTER KEY SYSTEM DECODED AND THE SCIENCE OF GETTING RICH UNVEILED PAPERBACK,1,9.0
14391185,3.0,1.0,2,9.0,5,0,5,1,barnesandnoble.com,20070725,SCIENCE OF GETTING RICH PAPERBACK,1,7.99
14391185,3.0,1.0,2,9.0,5,0,5,1,barnesandnoble.com,20070725,THE MASTER KEY SYSTEM PAPERBACK,1,8.95
14415325,,1.0,3,9.0,5,1,1,0,amazon.com,20070725,HARRY POTTER AND THE HALF-BLOOD PRINCE (BOOK 6) CONDITION: NEW,1,9.99
14415325,,1.0,3,9.0,5,1,1,0,amazon.com,20070725,"SUCH GOOD BOYS: THE TRUE STORY OF A MOTHER, TWO SONS AND A HORRIFYING MURDER CONDITION: NEW",1,6.99
14415325,,1.0,3,9.0,5,1,1,0,amazon.com,20070725,"THE DOCTOR'S WIFE: A TRUE STORY OF MARRIAGE, DECEPTION AND TWO GRUESOME MURDERS (ST. MARTIN'S TRUE CRIME LIBRARY) CONDITION: NEW",1,6.99
14415325,,1.0,3,9.0,5,1,1,0,amazon.com,20070725,HARRY POTTER AND THE ORDER OF THE PHOENIX (BOOK 5) CONDITION: NEW,1,9.99
14415325,,1.0,3,9.0,5,1,1,0,amazon.com,20070725,HARRY POTTER AND THE GOBLET OF FIRE (BOOK 4) CONDITION: NEW,1,9.99
14471251,,3.0,2,11.0,5,0,1,0,amazon.com,20070725,"HOLY BIBLE, GIANT PRINT PRESENTATION EDITION: KING JAMES VERSION CONDITION: NEW",1,13.59
14540092,2.0,2.0,3,7.0,7,1,1,0,amazon.com,20070725,DISNEY'S JUNIOR ENCYCLOPEDIA OF ANIMATED CHARACTERS (DISNEY),1,11.95
14542228,,3.0,2,11.0,7,0,1,0,amazon.com,20070725,THE JOSLIN DIABETES QUICK AND EASY COOKBOOK: 200 RECIPES FOR 1 TO 4 PEOPLE CONDITION: NEW,1,10.2
14542228,,3.0,2,11.0,7,0,1,0,amazon.com,20070725,YOU: ON A DIET: THE OWNER'S MANUAL FOR WAIST MANAGEMENT CONDITION: NEW,1,14.99
14557644,,3.0,2,3.0,3,1,1,0,amazon.com,20070725,THE PACT: A LOVE STORY (P.S.),1,2.5
14585094,,2.0,2,3.0,5,1,1,0,amazon.com,20070725,BASICS OF DESIGN CONDITION: NEW,1,22.08
14585094,,2.0,2,3.0,5,1,1,0,amazon.com,20070725,THE GRAPHIC DESIGNER'S GUIDE TO PORTFOLIO DESIGN CONDITION: NEW,1,19.51
14585094,,2.0,2,3.0,5,1,1,0,amazon.com,20070725,HARRY POTTER AND THE GOBLET OF FIRE (BOOK 4) CONDITION: NEW,1,17.99
14639328,,3.0,5,8.0,7,1,1,0,amazon.com,20070725,THE PERKS OF BEING A WALLFLOWER CONDITION: NEW,1,11.2
14768407,,3.0,4,7.0,6,1,1,0,amazon.com,20070725,HARRY POTTER AND THE DEATHLY HALLOWS (BOOK 7) CONDITION: NEW,1,17.99
14820126,,4.0,2,4.0,5,1,1,0,amazon.com,20070725,"WRITING EFFECTIVE LETTERS, MEMOS, AND E-MAIL (BARRON'S BUSINESS SUCCESS SERIES) BOOKS ARTHUR H., PH.D. BELL",1,8.95
14825371,,4.0,3,8.0,4,1,1,0,barnesandnoble.com,20070725,U2 SHOW HARDCOVER,1,6.3
14982455,,4.0,6,6.0,7,1,1,0,amazon.com,20070725,"READY, FREDDY!: STOP THAT HAMSTER (READY, FREDDY!) CONDITION: NEW",1,3.99
14982455,,4.0,6,6.0,7,1,1,0,amazon.com,20070725,SAMMY'S HOUSE CONDITION: NEW,1,16.47
14982455,,4.0,6,6.0,7,1,1,0,amazon.com,20070725,THE BOLEYN INHERITANCE CONDITION: NEW,1,17.13
14982455,,4.0,6,6.0,7,1,1,0,amazon.com,20070725,"PUMPKIN ELF MYSTERY (READY, FREDDY!) CONDITION: NEW",1,3.99
14997861,1.0,1.0,4,7.0,3,1,1,0,amazon.com,20070725,THE SECRET SERVANT (GABRIEL ALLON),1,13.07
15010145,,4.0,4,5.0,4,1,1,0,amazon.com,20070725,BOB HARRIS'S GUIDE TO STAINED CONCRETE INTERIOR FLOORS CONDITION: NEW,1,23.1
15035043,,1.0,3,6.0,7,1,1,0,amazon.com,20070725,WORKING ON THE EDGE: SURVIVING IN THE WORLD'S MOST DANGEROUS PROFESSION: KING CRAB FISHING ON ALASKA'S HIGHSEAS,1,6.27
15424783,2.0,4.0,2,9.0,3,0,1,0,barnesandnoble.com,20070725,THE CLAIMING OF SLEEPING BEAUTY PAPERBACK,1,13.5
15424783,2.0,4.0,2,9.0,3,0,1,0,barnesandnoble.com,20070725,BEAUTY'S PUNISHMENT PAPERBACK,1,13.5
15424783,2.0,4.0,2,9.0,3,0,1,0,barnesandnoble.com,20070725,BEAUTY'S RELEASE PAPERBACK,1,13.5
15428176,,2.0,4,7.0,1,0,1,0,amazon.com,20070725,UNTITLED AUTOBIOGRAPHY KRIS KRISTOFFERSON CONDITION: NEW,1,16.29
15480882,,1.0,3,11.0,4,1,1,0,amazon.com,20070725,HARRY POTTER PAPERBACK BOX SET (BOOKS 1-6) CONDITION: NEW,1,30.56
15496231,1.0,2.0,4,5.0,7,1,1,0,amazon.com,20070725,"MICROSOFT OFFICE POWERPOINT 2003: COMPLETE CONCEPTS AND TECHNIQUES, COURSECARD EDITION (SHELLY CASHMAN) CONDITION: NEW",1,46.28
15511638,5.0,2.0,2,7.0,6,0,1,0,amazon.com,20070725,DR. PITCAIRN'S NEW COMPLETE GUIDE TO NATURAL HEALTH FOR DOGS AND CATS CONDITION: NEW,1,12.89
15512006,5.0,2.0,4,11.0,4,1,1,0,amazon.com,20070725,ORDERING YOUR PRIVATE WORLD,1,7.96
15553334,,2.0,3,9.0,5,1,1,0,amazon.com,20070725,MICROSOFT OFFICE ACCOUNTING EXPRESS 2007 STARTER KIT CONDITION: NEW,1,19.79
15617850,,1.0,4,9.0,6,1,1,0,barnesandnoble.com,20070725,ASKING FOR TROUBLE MASS MARKET PAPERBACK,1,7.19
15617850,,1.0,4,9.0,6,1,1,0,barnesandnoble.com,20070725,VELVET GLOVE PAPERBACK,1,10.48
15617850,,1.0,4,9.0,6,1,1,0,barnesandnoble.com,20070725,THREE PAPERBACK,1,10.48
15617850,,1.0,4,9.0,6,1,1,0,barnesandnoble.com,20070725,COOKING UP A STORM MASS MARKET PAPERBACK,1,7.19
15636413,,1.0,3,11.0,4,1,1,0,amazon.com,20070725,"WESTERN CIVILIZATION: A BRIEF HISTORY, VOLUME I: TO 1715",1,48.45
15698055,,3.0,4,4.0,4,1,1,0,barnesandnoble.com,20070725,MY FRIEND LEONARD HARDCOVER,2,9.0
6388054,2.0,4.0,1,6.0,5,0,1,0,amazon.com,20070726,MINIMUM DESIGN LOADS FOR BUILDINGS AND OTHER STRUCTURES: SEI/ASCE 7-05 (ASCE STANDARD NO. 7-05) (ASCE STANDARD) CONDITION: NEW,1,118.75
10436001,,1.0,6,8.0,7,1,1,1,amazon.com,20070726,BLUES PEOPLE: NEGRO MUSIC IN WHITE AMERICA CONDITION: NEW,1,11.05
10534191,,2.0,2,11.0,4,1,1,0,amazon.com,20070726,100 PHOTOGRAPHS THAT CHANGED THE WORLD,1,5.99
10534191,,2.0,2,11.0,4,1,1,0,amazon.com,20070726,WORK: THE WORLD IN PHOTOGRAPHS,1,9.94
10534191,,2.0,2,11.0,4,1,1,0,amazon.com,20070726,THE BIG BOOK OF DEATH (FACTOID BOOKS),1,9.98
10658740,,3.0,2,6.0,6,0,1,1,barnesandnoble.com,20070726,A SINGLE SHARD PAPERBACK,1,6.99
10658740,,3.0,2,6.0,6,0,1,1,barnesandnoble.com,20070726,THE MARRIAGE SPELL MASS MARKET PAPERBACK,1,6.99
10658740,,3.0,2,6.0,6,0,1,1,barnesandnoble.com,20070726,PRIDE AND PREJUDICE (BARNES & NOBLE CLASSICS SERIES) HARDCOVER,1,5.56
10658740,,3.0,2,6.0,6,0,1,1,barnesandnoble.com,20070726,THE GLASS MENAGERIE PAPERBACK,1,9.85
10774904,2.0,3.0,3,8.0,3,1,1,0,amazon.com,20070726,"MARS AND VENUS STARTING OVER: A PRACTICAL GUIDE FOR FINDING LOVE AGAIN AFTER A PAINFUL BREAKUP, DIVORCE, OR THE LOSS OF A LOVED ONE CONDITION: NEW",1,11.16
12555100,,3.0,2,7.0,5,1,1,1,amazon.com,20070726,HARRY POTTER AND THE DEATHLY HALLOWS (BOOK 7) CONDITION: NEW,1,17.99
12555100,,3.0,2,7.0,5,1,1,1,amazon.com,20070726,"THE 4-HOUR WORKWEEK: ESCAPE 9-5, LIVE ANYWHERE, AND JOIN THE NEW RICH CONDITION: NEW",1,11.97
12555100,,3.0,2,7.0,5,1,1,1,amazon.com,20070726,HARRY POTTER AND THE HALF-BLOOD PRINCE (BOOK 6) CONDITION: NEW,1,9.99
12691373,,3.0,5,6.0,4,1,1,0,amazon.com,20070726,JOHNNY TRACTOR'S FUN FARM DAY (JOHN DEERE (RUNNING PRESS KIDS)) CONDITION: NEW,1,5.95
12691373,,3.0,5,6.0,4,1,1,0,amazon.com,20070726,THAT'S NOT MY TRACTOR: ITS ENGINE IS TOO BUMPY (TOUCHY-FEELY BOARD BOOK) CONDITION: NEW,1,7.99
12691373,,3.0,5,6.0,4,1,1,0,amazon.com,20070726,PEEK-A-MOO! (LIFT-THE-FLAP) CONDITION: NEW,1,8.61
12691373,,3.0,5,6.0,4,1,1,0,amazon.com,20070726,JOHNNY TRACTOR AND THE BIG SURPRISE (JOHN DEERE) CONDITION: NEW,1,3.95
12949182,,4.0,2,11.0,5,1,1,1,amazon.com,20070726,"ONE MAGICAL SUNDAY (BUT WINNING ISN'T EVERYTHING) BOOKS PHIL MICKELSON,DONALD T. PHILLIPS",1,15.61
12949182,,4.0,2,11.0,5,1,1,1,amazon.com,20070726,"ONE MAGICAL SUNDAY (BUT WINNING ISN'T EVERYTHING) BOOKS PHIL MICKELSON,DONALD T. PHILLIPS",1,15.61
12949182,,4.0,2,11.0,5,1,1,1,amazon.com,20070726,ONE MAGICAL SUNDAY: (BUT WINNING ISN'T EVERYTHING) CONDITION: NEW,2,31.22
13037300,,3.0,2,11.0,1,0,1,0,amazon.com,20070726,THE TREE THAT OWNS ITSELF: AND OTHER ADVENTURE TALES FROM OUT OF THE PAST,1,1.69
13168107,,3.0,2,7.0,2,0,1,1,barnesandnoble.com,20070726,ELEMENTARY NUMBER THEORY AND ITS APPLICATIONS - STUDENT SOLUTIONS MANUAL CONDITION: VERY GOOD,1,16.02
13205738,4.0,4.0,6,7.0,6,1,1,1,amazon.com,20070726,THE ART OF TEACHING WRITING,1,20.85
13208828,5.0,4.0,4,5.0,3,1,1,1,barnesandnoble.com,20070726,FORBIDDEN LAND MASS MARKET PAPERBACK,1,7.5
13208828,5.0,4.0,4,5.0,3,1,1,1,barnesandnoble.com,20070726,"CORRIDOR OF STORMS, VOL. 2 MASS MARKET PAPERBACK",1,7.99
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070726,THE NEW CREWEL: EXQUISITE DESIGNS IN CONTEMPORARY EMBROIDERY CONDITION: NEW,1,10.17
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070726,BEGINNER'S GUIDE TO CREWEL EMBROIDERY (BEGINNER'S GUIDE TO NEEDLECRAFTS) CONDITION: NEW,1,13.46
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070726,"ENCYCLOPEDIA OF EMBROIDERY STITCHES, INCLUDING CREWEL CONDITION: NEW",1,11.66
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070726,CREATIVE CREWEL EMBROIDERY: TRADITIONS & INNOVATIONS CONDITION: NEW,1,14.95
13454211,,1.0,4,5.0,7,1,1,0,amazon.com,20070726,"HEAD, FACE AND NECK TRAUMA: COMPREHENSIVE MANAGEMENT CONDITION: NEW",1,104.97
13573892,5.0,3.0,2,7.0,6,0,1,0,amazon.com,20070726,"TIME OF THE TWINS (DRAGONLANCE LEGENDS, VOL. 1)",1,5.97
13682019,2.0,4.0,2,4.0,3,0,1,1,amazon.com,20070726,DIAGNOSTIC AND STATISTICAL MANUAL OF MENTAL DISORDERS DSM-IV-TR FOURTH EDITION (TEXT REVISION) BOOKS AMERICAN PSYCHIATRIC ASSOCIATION,1,54.68
13682019,2.0,4.0,2,4.0,3,0,1,1,amazon.com,20070726,DIAGNOSTIC AND STATISTICAL MANUAL OF MENTAL DISORDERS DSM-IV-TR FOURTH EDITION (TEXT REVISION) CONDITION: NEW,1,54.68
13706136,2.0,3.0,3,6.0,6,1,1,1,amazon.com,20070726,"THE TWILIGHT BEFORE CHRISTMAS (DRAKE SISTERS, BOOK 2) CONDITION: NEW",1,6.99
13706136,2.0,3.0,3,6.0,6,1,1,1,amazon.com,20070726,"SAFE HARBOR (DRAKE SISTERS, BOOK 5) CONDITION: NEW",1,7.99
13706136,2.0,3.0,3,6.0,6,1,1,1,amazon.com,20070726,"DANGEROUS TIDES (DRAKE SISTERS, BOOK 4) CONDITION: NEW",1,7.99
13706136,2.0,3.0,3,6.0,6,1,1,1,amazon.com,20070726,"MAGIC IN THE WIND (DRAKE SISTERS, BOOK 1) CONDITION: NEW",1,2.99
13708313,1.0,3.0,2,7.0,4,0,1,1,amazon.com,20070726,"LICK OF FROST, A (MEREDITH GENTRY) CONDITION: NEW",1,16.47
13708313,1.0,3.0,2,7.0,4,0,1,1,amazon.com,20070726,DARK POSSESSION (DARK) CONDITION: NEW,1,24.39
13708313,1.0,3.0,2,7.0,4,0,1,1,amazon.com,20070726,"DEVIL MAY CRY (A DARK-HUNTER NOVEL, BOOK 11) CONDITION: NEW",1,13.57
13708313,1.0,3.0,2,7.0,4,0,1,1,amazon.com,20070726,"HIDDEN MOON (A NIGHTCREATURE NOVEL, BOOK 7) CONDITION: NEW",1,6.99
13743767,,1.0,1,8.0,1,0,1,1,amazon.com,20070726,EXERCISES FOR DIABETES: A NEW APPROACH TO BETTER HEALTH CONDITION: NEW,1,12.44
13788883,,1.0,6,8.0,5,1,1,0,amazon.com,20070726,"$100,000 TEACHER: A SOLUTION TO AMERICA'S DECLINING PUBLIC SCHOOL SYSTEM (CAPITAL CURRENTS)",1,2.86
13828502,2.0,3.0,3,10.0,4,1,1,0,amazon.com,20070726,WORD STUDY GREEK-ENGLISH NEW TESTAMENT CONDITION: NEW,1,26.39
13950444,,2.0,5,11.0,1,1,1,0,amazon.com,20070726,THE ABS DIET FOR WOMEN: THE SIX-WEEK PLAN TO FLATTEN YOUR BELLY AND FIRM UP YOUR BODY FOR LIFE CONDITION: NEW,1,14.97
13956320,,4.0,3,6.0,6,0,1,0,amazon.com,20070726,THE GOOD GUY,1,21.25
13962235,,3.0,5,6.0,4,1,1,0,amazon.com,20070726,ILLUSTRATED STUDY GUIDE FOR THE NCLEX-RNR EXAM (MOSBY'S ILLUSTRATED STUDY GUIDE FOR NCLEX-RN EXAM),1,28.99
13962235,,3.0,5,6.0,4,1,1,0,amazon.com,20070726,MEMORY NOTEBOOK OF NURSING CONDITION: NEW,1,22.15
